Time (ms),3xAA,4xAA,2xAA,Time (minutes),3xAA (V),4xAA (V),2xAA (V)
20605566,479,579,419,343.4261,2.3388671875,2.8271484375,2.0458984375
20610568,479,579,420,343.5094666667,2.3388671875,2.8271484375,2.05078125
20615569,479,579,419,343.5928166667,2.3388671875,2.8271484375,2.0458984375
20620570,479,579,422,343.6761666667,2.3388671875,2.8271484375,2.060546875
20625571,479,579,419,343.7595166667,2.3388671875,2.8271484375,2.0458984375
20630573,479,579,423,343.8428833333,2.3388671875,2.8271484375,2.0654296875
20635575,479,578,419,343.92625,2.3388671875,2.822265625,2.0458984375
20640576,479,579,420,344.0096,2.3388671875,2.8271484375,2.05078125
20645577,478,578,422,344.09295,2.333984375,2.822265625,2.060546875
20650578,479,578,421,344.1763,2.3388671875,2.822265625,2.0556640625
20655580,479,578,419,344.2596666667,2.3388671875,2.822265625,2.0458984375
20660581,479,578,419,344.3430166667,2.3388671875,2.822265625,2.0458984375
20665582,479,577,419,344.4263666667,2.3388671875,2.8173828125,2.0458984375
20670584,479,578,419,344.5097333333,2.3388671875,2.822265625,2.0458984375
20675586,478,578,420,344.5931,2.333984375,2.822265625,2.05078125
20680587,478,577,419,344.67645,2.333984375,2.8173828125,2.0458984375
20685588,478,577,419,344.7598,2.333984375,2.8173828125,2.0458984375
20690589,479,577,420,344.84315,2.3388671875,2.8173828125,2.05078125
20695590,478,577,419,344.9265,2.333984375,2.8173828125,2.0458984375
20700593,478,577,419,345.0098833333,2.333984375,2.8173828125,2.0458984375
20705594,479,577,420,345.0932333333,2.3388671875,2.8173828125,2.05078125
20710595,478,577,419,345.1765833333,2.333984375,2.8173828125,2.0458984375
20715596,479,576,423,345.2599333333,2.3388671875,2.8125,2.0654296875
20720598,479,576,419,345.3433,2.3388671875,2.8125,2.0458984375
20725599,479,576,419,345.42665,2.3388671875,2.8125,2.0458984375
20730601,478,577,419,345.5100166667,2.333984375,2.8173828125,2.0458984375
20735602,478,577,419,345.5933666667,2.333984375,2.8173828125,2.0458984375
20740603,478,576,422,345.6767166667,2.333984375,2.8125,2.060546875
20745605,479,576,419,345.7600833333,2.3388671875,2.8125,2.0458984375
20750606,478,576,423,345.8434333333,2.333984375,2.8125,2.0654296875
20755607,479,576,422,345.9267833333,2.3388671875,2.8125,2.060546875
20760608,478,576,420,346.0101333333,2.333984375,2.8125,2.05078125
20765611,479,575,419,346.0935166667,2.3388671875,2.8076171875,2.0458984375
20770612,479,575,419,346.1768666667,2.3388671875,2.8076171875,2.0458984375
20775613,478,575,423,346.2602166667,2.333984375,2.8076171875,2.0654296875
20780614,478,576,419,346.3435666667,2.333984375,2.8125,2.0458984375
20785615,479,575,419,346.4269166667,2.3388671875,2.8076171875,2.0458984375
20790617,479,575,419,346.5102833333,2.3388671875,2.8076171875,2.0458984375
20795619,478,575,419,346.59365,2.333984375,2.8076171875,2.0458984375
20800620,478,575,419,346.677,2.333984375,2.8076171875,2.0458984375
20805621,478,574,419,346.76035,2.333984375,2.802734375,2.0458984375
20810622,479,574,419,346.8437,2.3388671875,2.802734375,2.0458984375
20815624,478,575,419,346.9270666667,2.333984375,2.8076171875,2.0458984375
20820625,478,575,419,347.0104166667,2.333984375,2.8076171875,2.0458984375
20825626,478,574,419,347.0937666667,2.333984375,2.802734375,2.0458984375
20830628,478,574,422,347.1771333333,2.333984375,2.802734375,2.060546875
20835630,478,574,421,347.2605,2.333984375,2.802734375,2.0556640625
20840631,479,574,419,347.34385,2.3388671875,2.802734375,2.0458984375
20845632,478,574,419,347.4272,2.333984375,2.802734375,2.0458984375
20850633,478,574,420,347.51055,2.333984375,2.802734375,2.05078125
20855634,478,574,420,347.5939,2.333984375,2.802734375,2.05078125
20860637,478,573,419,347.6772833333,2.333984375,2.7978515625,2.0458984375
20865638,478,573,420,347.7606333333,2.333984375,2.7978515625,2.05078125
20870639,478,573,420,347.8439833333,2.333984375,2.7978515625,2.05078125
20875640,478,573,419,347.9273333333,2.333984375,2.7978515625,2.0458984375
20880642,478,573,419,348.0107,2.333984375,2.7978515625,2.0458984375
20885643,478,573,419,348.09405,2.333984375,2.7978515625,2.0458984375
20890645,479,573,419,348.1774166667,2.3388671875,2.7978515625,2.0458984375
20895646,478,573,419,348.2607666667,2.333984375,2.7978515625,2.0458984375
20900647,478,573,419,348.3441166667,2.333984375,2.7978515625,2.0458984375
20905649,478,573,419,348.4274833333,2.333984375,2.7978515625,2.0458984375
20910650,478,572,422,348.5108333333,2.333984375,2.79296875,2.060546875
20915651,478,573,419,348.5941833333,2.333984375,2.7978515625,2.0458984375
20920652,478,572,419,348.6775333333,2.333984375,2.79296875,2.0458984375
20925655,478,572,419,348.7609166667,2.333984375,2.79296875,2.0458984375
20930656,479,572,419,348.8442666667,2.3388671875,2.79296875,2.0458984375
20935657,478,572,419,348.9276166667,2.333984375,2.79296875,2.0458984375
20940658,478,572,419,349.0109666667,2.333984375,2.79296875,2.0458984375
20945659,478,571,422,349.0943166667,2.333984375,2.7880859375,2.060546875
20950661,478,572,419,349.1776833333,2.333984375,2.79296875,2.0458984375
20955663,478,572,419,349.26105,2.333984375,2.79296875,2.0458984375
20960664,478,571,419,349.3444,2.333984375,2.7880859375,2.0458984375
20965665,478,571,418,349.42775,2.333984375,2.7880859375,2.041015625
20970667,478,571,418,349.5111166667,2.333984375,2.7880859375,2.041015625
20975668,478,571,418,349.5944666667,2.333984375,2.7880859375,2.041015625
20980669,478,571,419,349.6778166667,2.333984375,2.7880859375,2.0458984375
20985671,478,571,422,349.7611833333,2.333984375,2.7880859375,2.060546875
20990672,478,570,422,349.8445333333,2.333984375,2.783203125,2.060546875
20995674,478,571,418,349.9279,2.333984375,2.7880859375,2.041015625
21000675,478,570,422,350.01125,2.333984375,2.783203125,2.060546875
21005676,478,570,420,350.0946,2.333984375,2.783203125,2.05078125
21010677,478,570,421,350.17795,2.333984375,2.783203125,2.0556640625
21015678,478,570,419,350.2613,2.333984375,2.783203125,2.0458984375
21020681,478,570,419,350.3446833333,2.333984375,2.783203125,2.0458984375
21025682,478,570,420,350.4280333333,2.333984375,2.783203125,2.05078125
21030683,478,570,419,350.5113833333,2.333984375,2.783203125,2.0458984375
21035684,478,569,420,350.5947333333,2.333984375,2.7783203125,2.05078125
21040686,478,569,422,350.6781,2.333984375,2.7783203125,2.060546875
21045687,478,570,419,350.76145,2.333984375,2.783203125,2.0458984375
21050689,478,569,422,350.8448166667,2.333984375,2.7783203125,2.060546875
21055690,478,569,421,350.9281666667,2.333984375,2.7783203125,2.0556640625
21060691,478,569,418,351.0115166667,2.333984375,2.7783203125,2.041015625
21065693,478,569,418,351.0948833333,2.333984375,2.7783203125,2.041015625
21070694,477,568,419,351.1782333333,2.3291015625,2.7734375,2.0458984375
21075695,478,568,423,351.2615833333,2.333984375,2.7734375,2.0654296875
21080696,478,568,422,351.3449333333,2.333984375,2.7734375,2.060546875
21085699,478,568,422,351.4283166667,2.333984375,2.7734375,2.060546875
21090700,478,568,420,351.5116666667,2.333984375,2.7734375,2.05078125
21095701,478,568,421,351.5950166667,2.333984375,2.7734375,2.0556640625
21100702,478,568,421,351.6783666667,2.333984375,2.7734375,2.0556640625
21105703,478,568,419,351.7617166667,2.333984375,2.7734375,2.0458984375
21110705,478,568,419,351.8450833333,2.333984375,2.7734375,2.0458984375
21115707,477,567,419,351.92845,2.3291015625,2.7685546875,2.0458984375
21120708,478,567,419,352.0118,2.333984375,2.7685546875,2.0458984375
21125709,478,568,422,352.09515,2.333984375,2.7734375,2.060546875
21130711,478,567,420,352.1785166667,2.333984375,2.7685546875,2.05078125
21135712,478,567,421,352.2618666667,2.333984375,2.7685546875,2.0556640625
21140713,478,567,420,352.3452166667,2.333984375,2.7685546875,2.05078125
21145714,478,567,420,352.4285666667,2.333984375,2.7685546875,2.05078125
21150716,477,567,419,352.5119333333,2.3291015625,2.7685546875,2.0458984375
21155718,478,566,419,352.5953,2.333984375,2.763671875,2.0458984375
21160719,478,566,422,352.67865,2.333984375,2.763671875,2.060546875
21165720,478,566,421,352.762,2.333984375,2.763671875,2.0556640625
21170721,478,566,419,352.84535,2.333984375,2.763671875,2.0458984375
21175723,478,565,418,352.9287166667,2.333984375,2.7587890625,2.041015625
21180725,478,566,418,353.0120833333,2.333984375,2.763671875,2.041015625
21185726,478,566,418,353.0954333333,2.333984375,2.763671875,2.041015625
21190727,478,566,419,353.1787833333,2.333984375,2.763671875,2.0458984375
21195728,478,565,420,353.2621333333,2.333984375,2.7587890625,2.05078125
21200730,478,565,420,353.3455,2.333984375,2.7587890625,2.05078125
21205731,478,565,419,353.42885,2.333984375,2.7587890625,2.0458984375
21210733,478,565,419,353.5122166667,2.333984375,2.7587890625,2.0458984375
21215734,477,565,423,353.5955666667,2.3291015625,2.7587890625,2.0654296875
21220736,478,564,419,353.6789333333,2.333984375,2.75390625,2.0458984375
21225737,477,564,419,353.7622833333,2.3291015625,2.75390625,2.0458984375
21230738,478,565,419,353.8456333333,2.333984375,2.7587890625,2.0458984375
21235739,478,564,418,353.9289833333,2.333984375,2.75390625,2.041015625
21240740,478,564,423,354.0123333333,2.333984375,2.75390625,2.0654296875
21245743,477,564,419,354.0957166667,2.3291015625,2.75390625,2.0458984375
21250744,478,563,422,354.1790666667,2.333984375,2.7490234375,2.060546875
21255745,477,564,419,354.2624166667,2.3291015625,2.75390625,2.0458984375
21260746,478,564,420,354.3457666667,2.333984375,2.75390625,2.05078125
21265747,477,564,420,354.4291166667,2.3291015625,2.75390625,2.05078125
21270749,478,563,418,354.5124833333,2.333984375,2.7490234375,2.041015625
21275751,477,563,419,354.59585,2.3291015625,2.7490234375,2.0458984375
21280752,477,563,418,354.6792,2.3291015625,2.7490234375,2.041015625
21285753,477,563,422,354.76255,2.3291015625,2.7490234375,2.060546875
21290755,477,563,419,354.8459166667,2.3291015625,2.7490234375,2.0458984375
21295756,477,563,419,354.9292666667,2.3291015625,2.7490234375,2.0458984375
21300757,478,563,421,355.0126166667,2.333984375,2.7490234375,2.0556640625
21305759,477,562,419,355.0959833333,2.3291015625,2.744140625,2.0458984375
21310760,478,563,419,355.1793333333,2.333984375,2.7490234375,2.0458984375
21315762,478,562,420,355.2627,2.333984375,2.744140625,2.05078125
21320763,478,562,422,355.34605,2.333984375,2.744140625,2.060546875
21325764,478,562,421,355.4294,2.333984375,2.744140625,2.0556640625
21330765,477,562,421,355.51275,2.3291015625,2.744140625,2.0556640625
21335767,478,562,421,355.5961166667,2.333984375,2.744140625,2.0556640625
21340769,477,561,419,355.6794833333,2.3291015625,2.7392578125,2.0458984375
21345770,478,561,419,355.7628333333,2.333984375,2.7392578125,2.0458984375
21350771,477,561,419,355.8461833333,2.3291015625,2.7392578125,2.0458984375
21355772,477,561,419,355.9295333333,2.3291015625,2.7392578125,2.0458984375
21360774,477,561,420,356.0129,2.3291015625,2.7392578125,2.05078125
21365775,477,560,419,356.09625,2.3291015625,2.734375,2.0458984375
21370777,477,560,419,356.1796166667,2.3291015625,2.734375,2.0458984375
21375778,477,560,422,356.2629666667,2.3291015625,2.734375,2.060546875
21380780,477,560,421,356.3463333333,2.3291015625,2.734375,2.0556640625
21385781,477,560,421,356.4296833333,2.3291015625,2.734375,2.0556640625
21390782,477,560,419,356.5130333333,2.3291015625,2.734375,2.0458984375
21395783,478,559,418,356.5963833333,2.333984375,2.7294921875,2.041015625
21400785,477,560,419,356.67975,2.3291015625,2.734375,2.0458984375
21405787,478,559,422,356.7631166667,2.333984375,2.7294921875,2.060546875
21410788,477,559,421,356.8464666667,2.3291015625,2.7294921875,2.0556640625
21415789,478,559,419,356.9298166667,2.333984375,2.7294921875,2.0458984375
21420790,477,558,421,357.0131666667,2.3291015625,2.724609375,2.0556640625
21425792,477,558,421,357.0965333333,2.3291015625,2.724609375,2.0556640625
21430793,477,558,419,357.1798833333,2.3291015625,2.724609375,2.0458984375
21435795,478,559,419,357.26325,2.333984375,2.7294921875,2.0458984375
21440796,477,558,421,357.3466,2.3291015625,2.724609375,2.0556640625
21445797,477,558,420,357.42995,2.3291015625,2.724609375,2.05078125
21450799,477,557,419,357.5133166667,2.3291015625,2.7197265625,2.0458984375
21455800,477,558,419,357.5966666667,2.3291015625,2.724609375,2.0458984375
21460801,477,557,419,357.6800166667,2.3291015625,2.7197265625,2.0458984375
21465803,477,557,422,357.7633833333,2.3291015625,2.7197265625,2.060546875
21470804,477,557,419,357.8467333333,2.3291015625,2.7197265625,2.0458984375
21475806,477,557,419,357.9301,2.3291015625,2.7197265625,2.0458984375
21480807,477,557,419,358.01345,2.3291015625,2.7197265625,2.0458984375
21485808,477,556,422,358.0968,2.3291015625,2.71484375,2.060546875
21490809,477,556,418,358.18015,2.3291015625,2.71484375,2.041015625
21495812,477,556,422,358.2635333333,2.3291015625,2.71484375,2.060546875
21500813,477,556,418,358.3468833333,2.3291015625,2.71484375,2.041015625
21505814,477,555,418,358.4302333333,2.3291015625,2.7099609375,2.041015625
21510815,477,556,419,358.5135833333,2.3291015625,2.71484375,2.0458984375
21515816,477,555,419,358.5969333333,2.3291015625,2.7099609375,2.0458984375
21520818,477,555,422,358.6803,2.3291015625,2.7099609375,2.060546875
21525819,477,555,422,358.76365,2.3291015625,2.7099609375,2.060546875
21530821,477,554,421,358.8470166667,2.3291015625,2.705078125,2.0556640625
21535822,477,554,419,358.9303666667,2.3291015625,2.705078125,2.0458984375
21540824,477,553,419,359.0137333333,2.3291015625,2.7001953125,2.0458984375
21545825,477,554,420,359.0970833333,2.3291015625,2.705078125,2.05078125
21550826,477,554,418,359.1804333333,2.3291015625,2.705078125,2.041015625
21555827,477,554,421,359.2637833333,2.3291015625,2.705078125,2.0556640625
21560829,477,553,418,359.34715,2.3291015625,2.7001953125,2.041015625
21565831,477,553,419,359.4305166667,2.3291015625,2.7001953125,2.0458984375
21570832,477,552,422,359.5138666667,2.3291015625,2.6953125,2.060546875
21575833,477,552,422,359.5972166667,2.3291015625,2.6953125,2.060546875
21580834,477,552,422,359.6805666667,2.3291015625,2.6953125,2.060546875
21585836,477,552,419,359.7639333333,2.3291015625,2.6953125,2.0458984375
21590837,477,551,419,359.8472833333,2.3291015625,2.6904296875,2.0458984375
21595839,477,552,421,359.93065,2.3291015625,2.6953125,2.0556640625
21600840,477,550,419,360.014,2.3291015625,2.685546875,2.0458984375
21605841,477,551,418,360.09735,2.3291015625,2.6904296875,2.041015625
21610843,477,550,419,360.1807166667,2.3291015625,2.685546875,2.0458984375
21615844,477,550,419,360.2640666667,2.3291015625,2.685546875,2.0458984375
21620845,477,550,419,360.3474166667,2.3291015625,2.685546875,2.0458984375
21625847,477,549,422,360.4307833333,2.3291015625,2.6806640625,2.060546875
21630849,477,549,419,360.51415,2.3291015625,2.6806640625,2.0458984375
21635850,477,548,419,360.5975,2.3291015625,2.67578125,2.0458984375
21640851,477,549,419,360.68085,2.3291015625,2.6806640625,2.0458984375
21645852,477,548,419,360.7642,2.3291015625,2.67578125,2.0458984375
21650853,477,548,420,360.84755,2.3291015625,2.67578125,2.05078125
21655856,477,547,423,360.9309333333,2.3291015625,2.6708984375,2.0654296875
21660857,477,547,419,361.0142833333,2.3291015625,2.6708984375,2.0458984375
21665858,477,546,419,361.0976333333,2.3291015625,2.666015625,2.0458984375
21670859,477,546,420,361.1809833333,2.3291015625,2.666015625,2.05078125
21675860,477,546,418,361.2643333333,2.3291015625,2.666015625,2.041015625
21680862,477,546,418,361.3477,2.3291015625,2.666015625,2.041015625
21685863,477,545,419,361.43105,2.3291015625,2.6611328125,2.0458984375
21690865,477,545,419,361.5144166667,2.3291015625,2.6611328125,2.0458984375
21695866,477,545,419,361.5977666667,2.3291015625,2.6611328125,2.0458984375
21700868,477,544,420,361.6811333333,2.3291015625,2.65625,2.05078125
21705869,477,544,420,361.7644833333,2.3291015625,2.65625,2.05078125
21710870,477,543,422,361.8478333333,2.3291015625,2.6513671875,2.060546875
21715871,477,543,419,361.9311833333,2.3291015625,2.6513671875,2.0458984375
21720873,476,543,422,362.01455,2.32421875,2.6513671875,2.060546875
21725875,477,543,422,362.0979166667,2.3291015625,2.6513671875,2.060546875
21730876,477,542,421,362.1812666667,2.3291015625,2.646484375,2.0556640625
21735877,477,542,419,362.2646166667,2.3291015625,2.646484375,2.0458984375
21740878,477,543,419,362.3479666667,2.3291015625,2.6513671875,2.0458984375
21745880,477,548,419,362.4313333333,2.3291015625,2.67578125,2.0458984375
21750881,477,548,422,362.5146833333,2.3291015625,2.67578125,2.060546875
21755883,477,546,419,362.59805,2.3291015625,2.666015625,2.0458984375
21760884,477,545,419,362.6814,2.3291015625,2.6611328125,2.0458984375
21765885,477,545,418,362.76475,2.3291015625,2.6611328125,2.041015625
21770887,477,543,422,362.8481166667,2.3291015625,2.6513671875,2.060546875
21775888,476,542,419,362.9314666667,2.32421875,2.646484375,2.0458984375
21780889,476,542,419,363.0148166667,2.32421875,2.646484375,2.0458984375
21785891,477,541,419,363.0981833333,2.3291015625,2.6416015625,2.0458984375
21790893,476,540,419,363.18155,2.32421875,2.63671875,2.0458984375
21795894,476,539,421,363.2649,2.32421875,2.6318359375,2.0556640625
21800895,477,539,420,363.34825,2.3291015625,2.6318359375,2.05078125
21805896,477,538,421,363.4316,2.3291015625,2.626953125,2.0556640625
21810897,476,538,422,363.51495,2.32421875,2.626953125,2.060546875
21815900,476,537,418,363.5983333333,2.32421875,2.6220703125,2.041015625
21820901,477,537,419,363.6816833333,2.3291015625,2.6220703125,2.0458984375
21825902,476,537,419,363.7650333333,2.32421875,2.6220703125,2.0458984375
21830903,476,536,421,363.8483833333,2.32421875,2.6171875,2.0556640625
21835905,476,535,419,363.93175,2.32421875,2.6123046875,2.0458984375
21840906,476,536,418,364.0151,2.32421875,2.6171875,2.041015625
